paper,model,sentence,FRE,FOG,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
Artikel 2 BN,SIMPLIFIED MTSL,Deze onevenwichtige groei zorgde voor spanning op de arbeidsmarkt waar de productieve sector (industriële) sectoren hogere lonen kunnen betalen.,9.4447368421053,20.231578947368423,6.473684210526316,2.1052631578947367,19.0,1.0,0.9473684210526315,123,40,19,18,1,1,7,6,6,0,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED MTSL,"Beide landen hebben ook een decentralisering van bevoegdheden van centraal naar regionaal en lokaal niveau, deze was sterker in België.",38.48500000000003,14.0,5.7,1.75,20.0,1.0,0.95,114,35,20,19,1,1,5,3,4,1,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED MTSL,"In 1993 transformeerde België in een federale staat bestaande uit gewesten en gemeenschappen, de economische bevoegdheden behoren bij de 3 gewesten en hun dynamiek is heel verschillen.",19.630000000000027,24.133333333333333,5.777777777777778,1.8888888888888888,27.0,1.0,0.8888888888888888,156,51,27,24,1,1,11,9,5,1,0,0,0,1,0,0,0,0
Artikel 2 BN,SIMPLIFIED MTSL,De 3 gewesten zijn onderhevig aan neerwaartse convergentie krachten in de EU,46.605000000000025,14.8,5.416666666666667,1.75,12.0,1.0,1.0,65,21,12,12,1,1,5,3,5,1,0,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED MTSL,", hierdoor was er een toename in welvaart voor 2 gewesten lager uitkwam dan het Europees gemiddelde over de periode van 1996-2018, enkel Vlaanderen kon een beetje meer extra welvaart dan het EU-gemiddelde creëren.",37.467272727272764,15.624242424242425,5.363636363636363,1.606060606060606,33.0,1.0,0.8787878787878788,177,53,33,29,1,1,13,2,7,1,1,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED MTSL,De convergentie was een nadeel van de dalende kapitaalproductiviteit.,9.700000000000008,12.488888888888889,6.666666666666667,2.2222222222222223,9.0,1.0,1.0,60,20,9,9,1,1,3,2,4,1,0,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED MTSL,We kunnen concluderen dat er verschillen zijn in beleidsaanpak en in economische veranderingen in Belgie en Nederland.,10.427058823529418,18.564705882352943,5.9411764705882355,2.1176470588235294,17.0,1.0,0.8235294117647058,101,36,17,14,1,1,6,5,4,1,1,0,1,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED MTSL,"België heeft duurdere en minder kwaliteitsvolle diensten, door de niet-transparante prijzen en de niet efficiënte financieringen.",16.107500000000027,16.400000000000002,7.0,2.0625,16.0,1.0,0.875,112,33,16,14,1,1,7,4,5,0,1,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED MTSL,"Nederland heeft marktprincipes die zorgen voor betere arbeidskrachten, maar een nadeel is dat ze slechter doen op ecologisch en sociaal vlak dan economisch vlak.",30.90000000000002,16.266666666666666,5.666666666666667,1.7916666666666667,24.0,1.0,0.9583333333333334,136,43,24,23,1,1,7,4,5,1,1,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED MTSL,Toekomstige onderzoeken kunnen zullen hierop dieper ingaan.,-5.727142857142819,8.514285714285714,7.428571428571429,2.4285714285714284,7.0,1.0,1.0,52,17,7,7,1,1,2,1,3,0,2,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T1,De politie gebruikt machine-learningtechnieken om gegevens te verzamelen en te analyseren.,-19.675454545454507,18.94545454545455,7.181818181818182,2.5454545454545454,11.0,1.0,0.9090909090909091,79,28,11,10,1,1,6,4,3,0,0,0,0,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T1,Deze omvatten[en 2.,75.87500000000001,11.600000000000001,3.75,1.5,4.0,1.0,1.0,15,6,4,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T1,algoritmen voor machine learning gebruiken om te proberen patronen en acties te voorspellenDe,17.93230769230771,20.58461538461539,6.230769230769231,2.076923076923077,13.0,1.0,0.9230769230769231,81,27,13,12,1,1,7,5,5,0,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T1,opkomst van algoritmische surveillance bij de politie heeft geleid[,28.50000000000002,12.488888888888889,6.444444444444445,2.0,9.0,1.0,1.0,58,18,9,9,1,1,4,2,3,0,1,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T1,Politiehervorming is gevormd door twee factoren:,3.3450000000000024,9.066666666666666,7.0,2.3333333333333335,6.0,1.0,1.0,42,14,6,6,1,1,3,1,3,1,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T1,"de opkomst[Politiewerk wordt steeds meer platformpolitie, metDe analyse van big data wordt meestal op geaggregeerd niveau uitgevoerd, dat wil zeggen[",40.4914285714286,16.019047619047623,6.0,1.7142857142857142,21.0,1.0,0.9523809523809523,126,36,21,20,1,1,7,4,6,0,3,0,0,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T1,Dit komt bijvoorbeeld duidelijk tot uiting bij predictive policing.,28.50000000000002,21.37777777777778,6.444444444444445,2.0,9.0,1.0,1.0,58,18,9,9,1,1,4,4,3,0,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T1,"Als gevolg van feedback loops, die ontstaan door steekproefbias, wordt politie herhaaldelijk teruggestuurd naar dezelfde wijken ongeacht het werkelijke misdaadcijfer.22
 ",31.00607142857146,13.723809523809525,6.9523809523809526,1.9523809523809523,10.5,2.0,1.0,146,41,21,21,2,1,10,5,9,0,1,0,0,0,1,0,0,1
Artikel 1 AI,SIMPLIFIED T1,"Dit leidt tot overpolicing en stigmatisering van bepaalde al geviseerde wijken en gemeenschappen.23 Deze risico’s op discriminatie en stigmatisering door het gebruik van big data-analyses worden ook bevestigd in de uitspraak in Nederland over het gebruik van SyRI, een algoritmisch systeem om sociale fraude op te sporen.",1.7122448979592022,26.946938775510205,5.530612244897959,1.836734693877551,49.0,1.0,0.8163265306122449,271,90,49,40,1,1,16,9,10,0,1,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T1,"Daarnaast toont de uitspraak ook aan hoe big data-technologie
 sociale gevolgen heeft en naast discriminatie en stigmatisering ook bijdraagt tot het criminaliseren van armoede en kansarmoede en aan de toename van ongelijkheid in de samenleving.24][Hierboven
 heb ik drie socio-technische ontwikkelingen beschreven die huidige controlemechanismen onder druk zetten.",14.150544217687088,17.145578231292518,6.36734693877551,2.0816326530612246,16.333333333333332,3.0,0.8367346938775511,312,102,49,41,3,1,20,13,13,0,2,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T1,In het verdere verloop van deze bijdrage reflecteer ik over de vraag of huidige controlemechanismen om kunnen gaan met deze ontwikkelingen.,28.40571428571431,14.114285714285714,5.619047619047619,1.8571428571428572,21.0,1.0,0.9523809523809523,118,39,21,20,1,1,7,3,4,0,1,0,0,1,0,0,0,0
Artikel 1 AI,SIMPLIFIED T1,Ik doe dit vanuit de lens van relationele ethiek.,66.10000000000001,8.044444444444444,4.444444444444445,1.5555555555555556,9.0,1.0,1.0,40,14,9,9,1,1,1,1,3,0,0,0,1,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T1,"Zoals deze bijdrage duidelijk maakt, zetten sociotechnische ontwikkelingen traditionele controle- en handhavingsmechanismen onder druk.][De vraag stelt zich of het huidige juridisch kader voldoende is om met deze drie ontwikkelingen om te gaan en effectieve democratische waarborgen te voorzien.",-4.119230769230725,25.856410256410257,6.461538461538462,2.0256410256410255,39.0,1.0,0.8717948717948718,252,79,39,34,1,1,15,10,7,1,0,0,0,0,1,0,0,1
Artikel 1 AI,SIMPLIFIED T1,Het juridisch kader wordt vandaag gevormd door de regels aangaande de gegevensbescherming.,18.40500000000001,14.8,6.5,2.0833333333333335,12.0,1.0,0.9166666666666666,78,25,12,11,1,1,5,3,4,0,1,0,1,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T1,"De controle-instrumenten die daarbij momenteel ingezet worden voor de verwerking van gegevens door middel van AI, zoals toezichtsorganen, functionarissen voor gegevensbescherming en gegevensbeschermingseffectbeoordelingen (Data Protection Impact Assessments of DPIA’s), zijn vaak beperkt in hun reikwijdte.",-22.40499999999998,24.400000000000002,7.361111111111111,2.2777777777777777,36.0,1.0,0.9444444444444444,265,82,36,34,1,1,14,9,13,1,1,0,0,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T1,De focus ligt grotendeels op informatieveiligheid en de formele naleving van het wettelijk kader.,17.382142857142874,17.02857142857143,5.928571428571429,2.0714285714285716,14.0,1.0,1.0,83,29,14,14,1,1,5,4,5,0,0,0,0,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T1,"Er wordt daarentegen te weinig nadruk gelegd op de bescherming van fundamentele rechten, en meer specifiek vanuit artikel 8 van het EVRM.25][De manier waarop deze instrumenten werken in België is bovendien weinig democratisch, omdat burgers en het middenveld niet worden betrokken.",7.762093023255844,26.50232558139535,5.465116279069767,1.8372093023255813,43.0,1.0,0.9069767441860465,235,79,43,39,1,1,12,10,7,1,2,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T1,Daarnaast is de politie niet verplicht DPIA’s te publiceren volgens de politie en justitierichtlijn.,39.33000000000001,11.333333333333336,5.666666666666667,1.8,15.0,1.0,0.8666666666666667,85,27,15,13,1,1,7,2,3,1,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T1,Hierdoor wordt publieke controle bemoeilijkt.,32.56000000000002,10.0,8.0,2.0,5.0,1.0,1.0,40,10,5,5,1,1,4,1,1,0,1,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T1,"Er bestaan ook geen standaarden waaraan DPIA’s moeten voldoen.
 ",66.40000000000002,6.0,5.2,1.6,5.0,2.0,1.0,52,16,10,10,2,1,4,1,2,0,1,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T1,"Noch zijn er standaardprofielen voor functionarissen voor gegevensbescherming.][Het huidige wettelijke kader betreft enkel toepassingen van algoritmische surveillance die ‘persoonsgegevens’ verzamelen en verwerken.26
 ",-20.36999999999997,21.46666666666667,7.875,2.5416666666666665,12.0,2.0,0.9583333333333334,189,61,24,23,2,1,12,10,10,1,0,1,0,0,1,0,0,1
Artikel 1 AI,SIMPLIFIED T1,"De EU publiceerde intussen een voorstel van AI-wet dat een tweevoudig doel heeft:
 de bescherming van de grondrechten van het individu tegen de nadelige gevolgen van AI, en daarnaast de harmonisatie van de regelgeving van lidstaten om mogelijke handelsbelemmeringen op de interne markt weg te nemen.",29.003043478260906,21.373913043478264,5.434782608695652,1.826086956521739,23.0,2.0,0.7608695652173914,250,84,46,35,2,1,16,14,10,0,1,0,0,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T1,De nadelige gevolgen van AI worden opgesplitst in risico-categorieën van laag naar hoog en er wordt in de verordening naast risico’s voor het individu ook gesproken over risico’s voor de samenleving.,22.08545454545456,22.8969696969697,5.03030303030303,1.7878787878787878,33.0,1.0,0.8181818181818182,166,59,33,27,1,1,8,8,5,0,2,0,0,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T1,De verordening maakt echter niet duidelijk wat deze risico’s juist zijn.27 Wat betreft controle- en handhavingsmechanismen is de voorgestelde verordening,22.99590909090911,17.89090909090909,5.954545454545454,1.9090909090909092,22.0,1.0,0.9545454545454546,131,42,22,21,1,1,7,5,2,2,0,0,0,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T1,hoopvol.][Het geeft aan dat lidstaten één of meer nationale bevoegde autoriteiten moeten aanwijzen om toezicht te houden op de toepassing en uitvoering van AI en als officieel contactpunt voor het publiek en andere actoren moeten fungeren.,13.798918918918936,26.691891891891892,5.405405405405405,1.837837837837838,37.0,1.0,0.918918918918919,200,68,37,34,1,1,14,11,7,0,2,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T1,"Ook wordt benadrukt dat de handhavingsmechanismen versterkt kunnen worden “door de invoering van een Europees coördinatiemechanisme dat in de passende capaciteit voorziet en audits van de AI-systemen vergemakkelijkt met nieuwe eisen inzake documentatie, traceerbaarheid en transparantie”.28 De verordening geeft ook aan dat er een systeem zal opgezet worden om autonome AI-toepassingen met een hoog risico te registreren in een openbare databank voor de hele EU en dat deze enkel toegelaten zullen worden op de Europese markt indien zij voldoen aan “bepaalde dwingende voorschriften en vooraf een conformiteitsbeoordeling ondergaan.”29
 ",-5.219999999999956,26.888888888888893,6.011111111111111,1.9666666666666666,45.0,2.0,0.7666666666666667,541,177,90,69,2,1,30,20,24,0,7,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T1,De manier waarop deze beoordelingen concreet in de praktijk toegepast en gehandhaafd zullen worden blijft echter vaag.,35.309411764705914,13.858823529411765,5.9411764705882355,1.8235294117647058,17.0,1.0,1.0,101,31,17,17,1,1,5,3,4,0,2,0,0,0,0,0,1,0
Artikel 1 AI,SIMPLIFIED T1,Het is onduidelijk hoe de conformiteitsmechanismen eruit zullen zien.,0.3000000000000025,12.488888888888889,6.666666666666667,2.3333333333333335,9.0,1.0,1.0,60,21,9,9,1,1,2,2,2,1,1,0,1,0,0,0,1,0
Artikel 1 AI,SIMPLIFIED T1,"Ook schiet de verordening tekort op democratisch vlak, omdat burgers of het middenveld niet betrokken worden bij deze mechanismen.][Bovendien zouden burgers ook geen klacht kunnen indienen bij de nationale toezichthoudende autoriteit, indien zij menen dat de wet niet wordt nageleefd.30
 ",28.40571428571431,17.923809523809524,5.738095238095238,1.8571428571428572,21.0,2.0,0.8809523809523809,241,78,42,37,2,1,13,10,8,0,4,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T1,"Hieronder reflecteer ik over wat we kunnen leren uit de relationele ethiek, geïnspireerd door Ubuntufilosofie, om op een andere manier over controle in de algoritmische politiepraktijk na te denken, rekening houdend met de drie besproken socio-technische ontwikkelingen.",-13.638918918918897,25.610810810810815,6.216216216216216,2.1621621621621623,37.0,1.0,0.918918918918919,230,80,37,34,1,1,13,10,12,0,1,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T1,"
 Ubuntufilosofie heeft zijn oorsprong in Afrikaanse filosofie uit landen ten zuiden van de Sahara.31 Ubuntufilosofie verschilt van traditionele rationele ethiek in de zin dat in tegenstelling tot rationele Kantiaanse ethiek, waarbij personen menselijke waardigheid hebben door hun vermogen tot autonomie, personen die menselijke waardigheid hebben omdat ze de capaciteit hebben om zich tot de andere te verhouden op een gezamenlijke manier.32 Vanuit deze visie zijn mensenrechtenschendingen erop gericht om het vermogen van mensen tot gemeenschappelijke betrekkingen, opgevat als identiteit en solidariteit, ernstig te schaden; en moet menselijke waardigheid gezien worden als het menselijk vermogen om zich op een gemeenschappelijke manier tot anderen te verhouden.",-73.14745283018864,54.09811320754717,6.169811320754717,2.0377358490566038,106.0,1.0,0.6509433962264151,654,216,106,69,1,1,40,31,24,2,6,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T1,"Verschillende computerwetenschappers, die zich inspireren op Ubuntufilosofie, stellen een fundamentele verschuiving voor in het denken over algoritmische onrechtvaardigheid en bestuur van AI, van rationele ethiek naar relationele ethiek.33 Volgens Birhane is relationele ethiek “een kader dat ons ertoe dwingt onze onderliggende werkhypothesen opnieuw te onderzoeken, ons ertoe dwingt hiërarchische machtsasymmetrieën te ondervragen, en ons ertoe aanzet de bredere, contingente en onderling verbonden achtergrond te beschouwen waar algoritmische systemen uit voortkomen (en worden ingezet) in het proces van bescherming van het welzijn van de meest kwetsbaren”.34
 ",-13.3243965517241,28.89425287356322,6.517241379310345,2.0804597701149423,43.5,2.0,0.735632183908046,567,181,87,64,2,1,35,25,35,1,1,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T1,"Deze visie veronderstelt dat de schade en onrechtvaardigheid die door algoritmische systemen wordt toegebracht, niet los kan worden gezien van de filosofische beginselen van de technologie en de economische, politieke en sociale structuren die het mee",8.145000000000003,25.511111111111113,5.944444444444445,1.9166666666666667,36.0,1.0,0.8055555555555556,214,69,36,29,1,1,12,10,8,0,3,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T1,vormgeven.35]Het werk van de Europese Unie in de afgelopen twee decennia is geweest[,56.25000000000003,11.333333333333336,4.6,1.6,15.0,1.0,0.9333333333333333,69,24,15,14,1,1,5,2,2,1,0,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T1,"Het is een vorm van 'surveillance'De vraag of de algoritmen die bij surveillance worden gebruikt, zijn ontworpen om deDe bescherming van de meest kwetsbaren in de samenleving vereist dat rekening wordt gehouden met het socialeHet is niet altijd duidelijk hoe een algoritme verwerkte persoonsgegevens verwerkt.42Deze test moet gebaseerd zijn op wetenschappelijke en objectieve analyse.",-8.629999999999988,34.542857142857144,5.821428571428571,1.875,56.0,1.0,0.875,326,105,56,49,1,1,21,17,14,4,3,0,1,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T1,BijvoorbeeldHet gebruik van kunstmatige intelligentie in de openbare veiligheid is niet zomaar een zaakDeze bijdrage verkent drie ontwikkelingen op het gebied van relationele controle enHet huidige socio-technologische raamwerk voor het beheersen van het gebruik van algoritmen,-10.65499999999998,24.400000000000002,6.722222222222222,2.138888888888889,36.0,1.0,0.8333333333333334,242,77,36,30,1,1,18,9,12,1,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T1,"De twee landen hebben zeer vergelijkbare uitdagingen op het gebied van vergrijzing,Dit Leuvens",35.51071428571431,14.171428571428573,5.785714285714286,1.8571428571428572,14.0,1.0,1.0,81,26,14,14,1,1,4,3,4,0,1,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T1,Economisch Standpunt gaat in op de verschillen en overeenkomsten,28.50000000000002,12.488888888888889,6.222222222222222,2.0,9.0,1.0,1.0,56,18,9,9,1,1,4,2,1,0,0,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T1,"inDe twee landen beleefden een reeks grote economische crises in deHet resultaat was minder banen, meer faillissementen, stijgendeIn Nederland en België van ongeveer 40% van het BBP in 1975 naarDe hervormingen die Nederland in de jaren tachtig doormaakte waren vooralDe overheid heeft haar tussenkomst in de sectorale sectoren",-0.5099999999999909,28.366666666666664,5.75,1.875,48.0,1.0,0.875,276,90,48,42,1,1,16,11,15,2,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T1,verminderdHet eindresultaat was dat er in veel gevallen openbare diensten werden gemaakt,11.355000000000025,18.133333333333333,6.416666666666667,2.1666666666666665,12.0,1.0,1.0,77,26,12,12,1,1,6,4,2,1,1,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T1,België voerde de eveneens nagestreefde begroting,31.54500000000002,22.400000000000002,7.166666666666667,2.0,6.0,1.0,1.0,43,12,6,6,1,1,3,3,2,0,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T1,"inHet resultaat was een stijging van de overheidsuitgaven in verhouding tot het bbp en andersNederland had een staatsschuld van 50,9% van het bbpNederland heeft een groter aandeel in de overheidsinvesteringen dan België, datIn tegenstelling tot Nederland is er in België nauwelijks overheidsingrijpen.",1.859767441860484,25.572093023255817,5.953488372093023,1.9069767441860466,43.0,1.0,0.7674418604651163,256,82,43,33,1,1,13,9,9,2,2,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T1,In Nederland wordt de gepensioneerde die naar de overheid gaat geassocieerd met meer vertrouwenDe verschillende beleidsbenaderingen hebben uiteraard gevolgen voor het concurrentievermogen.,-15.458636363636359,25.163636363636368,7.545454545454546,2.3636363636363638,22.0,1.0,0.9545454545454546,166,52,22,21,1,1,10,9,5,0,2,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T1,"Nederland heeftDe kloof tussen Nederland en België is sinds 1990 heel duidelijk groter gewordenDe arbeidsparticipatie in Nederland is 79,7%, terwijlNederland heeft een zeer goed vestigingsklimaat en wordt gesteund door 12[Innovatie, ondernemerschap en internationalisering zijn de creatievelingen[Sterk groeiende ondernemingen zijn ondernemingen met meer dan 10 werknemers die gemiddeld over drie jaar meer dan 10% groeien (Eurostat definitie).",-22.24999999999997,32.4135593220339,6.423728813559322,2.0,59.0,1.0,0.8305084745762712,379,118,59,49,1,1,22,13,15,4,2,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T1,"
 Onderzoek wees uit dat vooral die ondernemingen belangrijk zijn in de nieuwe jobcreatie en productiviteitsgroei (Schreyer, 2000).",35.309411764705914,13.858823529411765,6.411764705882353,1.8235294117647058,17.0,1.0,1.0,109,31,17,17,1,1,6,3,3,1,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T1,Bij innovatie wordt vooral gekeken naar de aanvraag van nieuwe octrooien (patents) en recent ook naar de aanvraag van handelsmerken (Trade marks) en designregistraties als (intermediaire) output van innovatie-inspanningen.,5.282758620689695,19.875862068965517,6.448275862068965,2.0344827586206895,29.0,1.0,0.7931034482758621,187,59,29,23,1,1,10,6,14,0,1,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T1,De linkerzijde van Figuur 9 toont hoe sterk verschillend België van Nederland presteert voor deze indicatoren.,42.54500000000003,13.9,5.875,1.75,16.0,1.0,0.9375,94,28,16,15,1,1,5,3,5,0,0,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T1,"Een score groter dan 100 geeft weer dat het land het beter doet dan het Europees gemiddelde.][Opvallend is de hoge score van Nederland op de drie indicatoren.[NLD 125,9 ,",55.2925806451613,14.980645161290324,4.354838709677419,1.4193548387096775,31.0,1.0,0.8387096774193549,135,44,31,26,1,1,5,2,5,1,0,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T1,vgl. metDe resultaten van het huidige onderzoek laten zien dat er significante verschillen zijn tussen deDe derde fase van internationalisering is de internationalisering van de economie.,1.4834615384615581,21.16923076923077,6.153846153846154,2.1153846153846154,26.0,1.0,0.8461538461538461,160,55,26,22,1,1,8,7,6,2,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T1,"DitQua export doen de twee landen het even goed, met eenIn Nederland begonnen industriële banen eerder te herstellen, na NederlandHet aandeel van de dienstensector in de toegevoegde waarde is kleiner (61%)De vraag of diensten concurrerend zijn met goederen is een zeer belangrijke vraag[",16.047727272727286,24.872727272727275,5.431818181818182,1.7272727272727273,44.0,1.0,0.8863636363636364,239,76,44,39,1,1,13,8,10,3,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T1,De slechte werking of afwezigheid van het prijzenmechanisme in de gereguleerde sectoren lijkt het probleem te versterken.,25.356470588235307,18.564705882352943,6.117647058823529,1.9411764705882353,17.0,1.0,0.9411764705882353,104,33,17,16,1,1,8,5,5,0,0,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T1,"Een studie van de NBB bracht aan het licht dat prijsinflatie van de diensten, en vooral van de diensten in de gereguleerde sectoren, een grotere bijdrage leverden aan het positieve verschil in inflatie van België t.o.v. de buurlanden (Jonckheer en Zimmer, 2017).",35.27500000000002,23.054545454545455,4.818181818181818,1.5,44.0,1.0,0.7272727272727273,212,66,44,32,1,1,13,6,10,0,0,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T1,"Met de verzakelijking en slimme regulering van heel wat diensten waar vroeger de overheid actief was in Nederland, werd de concurrentie terug ingevoerd en werden prijzen meer zichtbaar zodat zij opnieuw een allocatieve rol kunnen spelen en zorgen voor een betere efficiëntie.",11.119285714285724,23.46666666666667,5.523809523809524,1.8095238095238095,42.0,1.0,0.8809523809523809,232,76,42,37,1,1,13,7,6,1,3,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T1,In België zijn heel wat diensten gefinancierd door de overheid en is de prijszetting ervan weinig transparant voor de verbruiker.,42.71500000000002,18.0,5.45,1.7,20.0,1.0,0.9,109,34,20,18,1,1,6,5,4,2,0,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T1,"Bovendien leiden de financieringsmechanismen er tot onderconsumptie of overconsumptie, zoals het geval is in subsectoren van de gezondheidszorg.][Echter, gegeven het toenemend belang van de diensten, en de toenemende behoefte van de bevolking aan deze diensten, is het belangrijk dat de diensten op een voldoende kwalitatieve en productieve wijze aangeboden worden.",-9.153529411764687,30.596078431372547,6.03921568627451,1.9411764705882353,51.0,1.0,0.7450980392156863,308,99,51,38,1,1,19,13,9,2,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T1,"
 DECENTRALISATIE EN REGIONALISERING
 Beide landen kenden ook een decentralisering van bevoegdheden van centraal naar regionaal en lokaal niveau.",47.30000000000003,10.266666666666666,6.888888888888889,1.7777777777777777,9.0,2.0,0.9444444444444444,124,32,18,17,2,1,6,3,7,0,0,0,0,0,2,0,0,0
Artikel 2 BN,SIMPLIFIED T1,De decentralisering van bevoegdheden was sterker in België dan in Nederland.,26.47000000000002,11.672727272727274,5.909090909090909,2.0,11.0,1.0,0.9090909090909091,65,22,11,10,1,1,4,2,2,1,0,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T1,In België transformeerde de staat in 1993 tot een federale staat bestaande uit gewesten en gemeenschappen.]De economische bevoegdheden behoren tot de drie gewesten:,23.85000000000001,22.933333333333334,5.791666666666667,1.875,24.0,1.0,0.8333333333333334,139,45,24,20,1,1,9,8,4,0,0,0,0,1,0,0,0,0
Artikel 2 BN,SIMPLIFIED T1,het Vlaamse Gewest[,90.99000000000002,1.2000000000000002,5.333333333333333,1.3333333333333333,3.0,1.0,1.0,16,4,3,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T1,"De convergentie die optreedt, is het gevolg van dalende kapitaalsproductiviteit bij stijgend gebruik ervan en de inhaalbewegingen van achtergebleven regio’s die in een open omgeving meer kapitaal kunnen aantrekken.",1.5450000000000088,21.333333333333332,6.1,2.066666666666667,30.0,1.0,0.9333333333333333,183,62,30,28,1,1,11,7,8,1,1,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T1,"
 Positieve afwijkingen van de neerwaartse regressie, zoals geobserveerd voor Vlaanderen, kunnen o.a. door agglomeratie, innovatie en meer menselijk kapitaal verklaard worden.",11.459545454545477,19.709090909090907,6.681818181818182,2.0454545454545454,22.0,1.0,1.0,147,45,22,22,1,1,11,6,7,0,2,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T1,"Overheidsconsumptie daarentegen leidt tot negatieve afwijkingen, zoals de NBB studie aantoont
 CONCLUSIE
 ",33.57500000000002,11.600000000000001,7.583333333333333,2.0,4.0,3.0,1.0,91,24,12,12,3,1,6,3,4,0,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T1,Voorafgaande beschouwingen maken duidelijk dat er een andere beleidsaanpak en dynamiek is in Nederland dan in België.,25.356470588235307,16.211764705882356,5.882352941176471,1.9411764705882353,17.0,1.0,0.9411764705882353,100,33,17,16,1,1,6,4,4,1,0,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T1,"Dit neemt niet weg dat er in Nederland net zoals in België uitdagingen blijven op het vlak van productiviteit, ecologie, vergrijzing, migratie en sociale",41.47500000000001,16.266666666666666,5.291666666666667,1.6666666666666667,24.0,1.0,0.9583333333333334,127,40,24,23,1,1,8,4,5,0,0,0,0,0,1,0,0,0
